timestamp_ms,tag_id,pose_x,pose_y,pose_z,rel_x,rel_y,rel_z,imu_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1751478429055,REL,,,,0.0875763900648607,0.0029531140031816,0.0312692581389221,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429174,REL,,,,0.0875428779835392,0.0029654523453287,0.0314295030411715,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429302,REL,,,,0.0875713986623678,0.0029386389973317,0.031196539164615,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429422,REL,,,,0.0875815462645309,0.002936795334207,0.0310976521921461,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429542,REL,,,,0.0874331326757167,0.0029908719032991,0.0316816655042803,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429662,REL,,,,0.0875940418891754,0.0029481138014519,0.0311966833185971,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429775,REL,,,,0.0876254740847851,0.0029229508983798,0.0310024447622768,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478429888,REL,,,,0.0876118025715611,0.0029305294298046,0.0310638883445036,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430004,REL,,,,0.087548938942044,0.0029667210876819,0.0313638497981522,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430125,REL,,,,0.087607536991761,0.0029371247194878,0.031113669021616,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430241,REL,,,,0.0876279117066313,0.0029214032317075,0.0309035013492962,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430362,REL,,,,0.0876809367468175,0.002889711611091,0.0306370446739967,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430483,REL,,,,0.0876289256004068,0.0029167439117226,0.0309443906895132,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430598,REL,,,,0.0874102714063812,0.0029872048348005,0.0317349453681589,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430715,REL,,,,0.0876295539676408,0.0029208272447096,0.0309778700632987,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430836,REL,,,,0.0874846383082651,0.0029713870165765,0.0314345808249025,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478430956,REL,,,,0.0876490986349745,0.0029098056011875,0.0309728718511095,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431075,REL,,,,0.087516100794333,0.0029439041544867,0.031262511028676,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431199,REL,,,,0.0874429606609445,0.0029833890067054,0.0315876011495446,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431317,REL,,,,0.0873099324581906,0.0030395477402995,0.0321159362009534,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431440,REL,,,,0.0874424404351404,0.0029795357217889,0.0314988904538947,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431556,REL,,,,0.0875933170868069,0.0029648082237672,0.0312357663791355,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431672,REL,,,,0.0873368059138222,0.0030133206059526,0.0319186548552211,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478431792,REL,,,,0.0875178254998549,0.0029462900206106,0.0313247155640787,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478440498,REL,,,,0.0873980166610167,0.0029737766333385,0.0316223667388549,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478440618,REL,,,,0.0874000396756807,0.0029968448295629,0.0317496121968512,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478440733,REL,,,,0.0873055501471377,0.0030214416896641,0.032059839990482,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478440853,REL,,,,0.0873105549159153,0.0030199968808932,0.0319998313094525,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478440974,REL,,,,0.0872732143501504,0.0030493589652053,0.0321788365032148,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441098,REL,,,,0.0873048477617085,0.0030254858924233,0.0320385910147984,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441218,REL,,,,0.0873259408159592,0.0030303459336464,0.0319955674946204,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441342,REL,,,,0.087301413172775,0.0030385670741135,0.0321197141555618,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441466,REL,,,,0.0874173670626832,0.0030040112778149,0.031822173757676,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441585,REL,,,,0.0874581147984217,0.0029976623151608,0.0316809220180448,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441703,REL,,,,0.0874191847867429,0.0029958964012317,0.0317458478515866,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441819,REL,,,,0.08742286543833,0.0030071370501322,0.0318311399080583,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478441937,REL,,,,0.0872933039904966,0.0030499933505293,0.032274367206158,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442057,REL,,,,0.0873827650109109,0.0030126034113668,0.0319108508563079,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442178,REL,,,,0.087352233554337,0.0030354685790769,0.0320592339106665,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442291,REL,,,,0.087373676531043,0.0030047447789183,0.0318300387752952,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442409,REL,,,,0.0873591569470995,0.0030139889478972,0.0319384288186435,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442534,REL,,,,0.0873713400680096,0.002999631098448,0.0318279489562528,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442655,REL,,,,0.0873028036574742,0.0030404152056097,0.0321430478850539,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442777,REL,,,,0.0873390623422028,0.0030219466840391,0.0319730377213425,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478442897,REL,,,,0.087674059081872,0.0028964350591755,0.0308335428949994,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443018,REL,,,,0.0876161138991972,0.0029291541888048,0.0310742414659614,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443138,REL,,,,0.0876864949947541,0.0028830651688854,0.0306667152839111,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443254,REL,,,,0.0875677098835861,0.0029384104299136,0.0311924095881396,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443373,REL,,,,0.0875873045075323,0.0029277722962856,0.0311317027208307,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443493,REL,,,,0.0876023749136865,0.0029277655449273,0.0311862473566346,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443611,REL,,,,0.0876340364172159,0.0029230233860137,0.0310372689421247,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443733,REL,,,,0.0873614452778658,0.0030036645578856,0.0318083224255313,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443850,REL,,,,0.087384650508385,0.0030069506398596,0.0318158407831351,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478443965,REL,,,,0.0875621550001273,0.0029535126843882,0.0313988435044894,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444082,REL,,,,0.0874295098779735,0.0029850561358837,0.0317178727295557,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444200,REL,,,,0.0874445367168057,0.0029741887780468,0.0316001633008699,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444318,REL,,,,0.0873689541893072,0.0030258829738771,0.0319916093950514,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444438,REL,,,,0.0875239543909457,0.0029597385655975,0.0313969525366607,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444556,REL,,,,0.0876684988321198,0.002895943895329,0.0307956440869567,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444671,REL,,,,0.0876200947990877,0.0029311088118545,0.0311526241684031,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444787,REL,,,,0.0876323217581753,0.0029113893883308,0.0309337614072495,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478444903,REL,,,,0.0873444694256244,0.003010133332829,0.0318768203234361,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445020,REL,,,,0.0874300306694117,0.002974241560173,0.0315324034761981,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445135,REL,,,,0.0876024943220872,0.0029249881873848,0.0311220693932868,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445249,REL,,,,0.0875726625004665,0.0029322703603402,0.031223500034033,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445368,REL,,,,0.0876316939058383,0.0029209425891612,0.031022772100559,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445487,REL,,,,0.0877031232429886,0.0028779294603724,0.0306562086272105,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445604,REL,,,,0.0876757631120809,0.0028907062111437,0.0307447776495993,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445723,REL,,,,0.0876408246657401,0.002913771970107,0.0309118153507494,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445839,REL,,,,0.0876394640374383,0.0029021536749394,0.0308664021410606,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478445956,REL,,,,0.0875592365858286,0.0029478212528154,0.0312917409223916,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446078,REL,,,,0.0875698962786881,0.0029364775748619,0.0311976324017924,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446209,REL,,,,0.0875272804356562,0.0029537724433291,0.0313771426756669,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446328,REL,,,,0.0876446473457177,0.0036905406630979,0.0305510458296431,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446445,REL,,,,0.0875300165624334,0.0039393495922299,0.0308942718466049,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446572,REL,,,,0.0878719723295197,0.0041493837586977,0.0299201904617303,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446687,REL,,,,0.0881574001182085,0.0044455996534658,0.0289275845627378,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446809,REL,,,,0.0881922061664924,0.004890741949651,0.0291477217528369,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478446926,REL,,,,0.0877832896303829,0.0053772292391485,0.0303597649973937,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447043,REL,,,,0.0876834532986063,0.0055057136401033,0.0309275451694206,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447161,REL,,,,0.0878052167093601,0.0055317170721381,0.0303946756146231,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447280,REL,,,,0.0878229990189851,0.0057142455487127,0.0304611014610127,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447397,REL,,,,0.0875789872015579,0.0059374144442238,0.0312593290249708,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447518,REL,,,,0.0909069106344592,0.0301191274665692,0.029781123011685,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447643,REL,,,,0.0910460930594146,0.0304224769118407,0.0295258981210004,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447763,REL,,,,0.0911797622000261,0.0307714644509176,0.0291696387198735,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478447884,REL,,,,0.0910206048035556,0.0312285232048095,0.0299374596365309,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448005,REL,,,,0.0909450073688273,0.0315336277733687,0.0301910165306784,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448127,REL,,,,0.0909820820675541,0.0315498135939162,0.0300002975772063,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448251,REL,,,,0.0909471366135433,0.0313942120664279,0.030098593855155,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448373,REL,,,,0.0910022618938408,0.0314137801614335,0.0299404428433542,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448497,REL,,,,0.0909700351896054,0.0314586359332267,0.0301258270579305,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448616,REL,,,,0.0909579000716643,0.0313806136661089,0.0302412344725069,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448734,REL,,,,0.0916066709270009,0.0331236641222093,0.0290287683635291,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448857,REL,,,,0.0917713466420878,0.0333961280298862,0.0290201042728991,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478448982,REL,,,,0.0917182143682386,0.0337020155595255,0.0291706457356616,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449102,REL,,,,0.091586211817527,0.0339646768836369,0.0298241655909257,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449223,REL,,,,0.0917645118922365,0.0343265077470137,0.0295648659383905,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449349,REL,,,,0.0918669336533353,0.0347169710372816,0.0297258751387474,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449471,REL,,,,0.0920124152093784,0.0350113834752638,0.0295163820565284,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449590,REL,,,,0.0923227719074815,0.0351854145903758,0.0286646873080512,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449708,REL,,,,0.0919018566299232,0.0355197726324182,0.0301136065578421,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449833,REL,,,,0.091995030937946,0.0357604079587328,0.0300420463558829,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478449956,REL,,,,0.0933379832781151,0.0458158824209022,0.0273712164849093,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450081,REL,,,,0.093191922073707,0.0463999591167944,0.0278791603694542,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450203,REL,,,,0.0932329253589688,0.04698152099537,0.0279402350572771,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450327,REL,,,,0.0932670430075898,0.047616439230815,0.0279583950734021,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450445,REL,,,,0.0932544503561095,0.0482762452822501,0.0276933771405827,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450572,REL,,,,0.0930533227035404,0.0489667865560417,0.0280200246779427,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450690,REL,,,,0.093347822985807,0.0495909159466202,0.0268005308106789,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450808,REL,,,,0.093183953806848,0.0502449925950112,0.0273329551595677,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478450933,REL,,,,0.0932880900821407,0.0507394364696547,0.0269769374494179,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451050,REL,,,,0.0930555408331395,0.0513158360242176,0.027488064253397,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451168,REL,,,,0.0923471084433079,0.0517879316715147,0.0296003295489261,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451287,REL,,,,0.0932284838935621,0.0609340756455969,0.0292356825956553,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451399,REL,,,,0.093306689778715,0.0610929310682859,0.0294576891522232,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451516,REL,,,,0.0934864548098988,0.0613508062163832,0.0291277405259394,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451636,REL,,,,0.0936130880413693,0.0616389219649224,0.0286578518269694,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451757,REL,,,,0.0934607501424385,0.0619504100110225,0.0290842731560511,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451877,REL,,,,0.0936680534989956,0.0622605815907096,0.0284602915691076,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478451995,REL,,,,0.0938012199723034,0.0625988056244836,0.0279164734977848,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452115,REL,,,,0.0936796620938756,0.0629809967180166,0.0285777321627537,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452237,REL,,,,0.0934766502277225,0.0632181953290228,0.0288273155604736,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452358,REL,,,,0.0934507837849939,0.0635820721631256,0.0291539188695905,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452482,REL,,,,0.0990128468127942,0.0785454694677593,0.0281539263367192,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452605,REL,,,,0.0993072514157391,0.0792709086563979,0.0283006652363737,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452728,REL,,,,0.0999993697158458,0.0800380888841788,0.027099231162073,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452844,REL,,,,0.1002401410399499,0.0810322880985438,0.0273614823153843,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478452957,REL,,,,0.100584545489207,0.0820777064798718,0.0274290778071353,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453072,REL,,,,0.1005243718467045,0.0828863886542779,0.0282151122988896,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453187,REL,,,,0.1007142431545585,0.0835275007064736,0.0279742036811169,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453301,REL,,,,0.1007260948447752,0.0841732026922886,0.0285488499531797,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453414,REL,,,,0.1029221931618707,0.0918299307112256,0.0290495425885917,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453531,REL,,,,0.1029845322088933,0.0920367281730412,0.0292034304049038,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453650,REL,,,,0.1030646272090398,0.0922343305209359,0.0288088312845744,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453768,REL,,,,0.1031986355497267,0.0925937348051651,0.0284831685195819,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478453884,REL,,,,0.1029348600470026,0.0928319961419518,0.0291085996984483,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454008,REL,,,,0.1030543041775585,0.0930722210007879,0.0291535941451466,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454124,REL,,,,0.1030924746792126,0.0932378398124974,0.0291914272277302,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454242,REL,,,,0.1030790335834415,0.0933520644363474,0.0294843154216897,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454358,REL,,,,0.103373001847102,0.0934730027063856,0.0287371893919216,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454472,REL,,,,0.1033851029797046,0.0935472495502092,0.0286655271725627,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454590,REL,,,,0.1030206701914615,0.0935862040115619,0.0297590389003508,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454699,REL,,,,0.1040618844384895,0.0972853688279155,0.0280215982219587,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454812,REL,,,,0.1039360325265986,0.0973516413502316,0.0284353488323566,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478454939,REL,,,,0.1039893886813078,0.0974916312734605,0.0284069716806153,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455058,REL,,,,0.1042272038129763,0.0977443341853238,0.0277576170175127,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455176,REL,,,,0.1039403536560296,0.0980579057298592,0.0288137514241626,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455291,REL,,,,0.1040556840857679,0.0983512634026312,0.0284234005623634,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455407,REL,,,,0.1041384815048349,0.0986073991133912,0.0282010827832567,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455526,REL,,,,0.1041397272725488,0.0988314507244272,0.0286070906917423,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455640,REL,,,,0.1037367210313086,0.10349049781523,0.0291347487144155,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455752,REL,,,,0.1035890522576807,0.1036684251162987,0.0296891608929269,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455870,REL,,,,0.1036287260251802,0.1038395045470975,0.0295759383219823,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478455994,REL,,,,0.103546075092496,0.1040235578901821,0.0298676967998388,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456114,REL,,,,0.1035013835579446,0.1041989556597063,0.0298011456883784,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456228,REL,,,,0.1034637089255003,0.1043731579087884,0.0298600020179715,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456342,REL,,,,0.1037016426799198,0.1045021024083491,0.028916964987749,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456454,REL,,,,0.1035385483252346,0.1046579087189272,0.0293148269234549,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456576,REL,,,,0.1035005694865999,0.104835253085573,0.0294225921233968,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456703,REL,,,,0.1035769386530874,0.1049739051028736,0.0289762573916115,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456821,REL,,,,0.1034186023834303,0.1140152173302269,0.0294010096315071,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478456939,REL,,,,0.1035452534775946,0.1144120100344409,0.0288959458808379,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
1751478457050,REL,,,,0.1033511153782578,0.114802405570233,0.0294025210618869,339036,-7.1176,-141.2216,-990.3764,245.0,-455.0,17.5
